i,j,height,l2,ssim_l1,ssim_with_sobel,unet_l1,resnet_l1,resnet_ssim_sobel_l1
37844,37687,6.470588235294119,0.0178391008327404,0.014658015842239,0.0130820665508508,0.0172922040025393,0.0148009083544214,0.01398001021395127
37844,37694,6.470588235294118,0.0253883426388104,0.0236392418543497,0.0214687051872412,0.0259230807423591,0.0224048532545566,0.021388014468053978
37844,37696,6.470588235294118,0.0197638683021068,0.0183380435531338,0.015043758166333,0.0183407853667934,0.0171914442131916,0.015007756340006987
37844,37701,6.470588235294119,0.0148981101810932,0.0140853136156996,0.0127926338464021,0.0147637308885653,0.0142364501953125,0.013567204276720682
37844,37702,6.470588235294118,0.0229368805885314,0.0227872834851344,0.0203414823239048,0.0241640601307153,0.0220722332596778,0.022098423602680366
37844,37703,6.470588235294119,0.0284078636517127,0.0261238242189089,0.0224947116027275,0.0279683719078699,0.0258176686863104,0.024626648674408596
37844,37704,6.470588235294118,0.0125168083856503,0.0115177038436134,0.0095788332012792,0.0113880187273025,0.010928390858074,0.01053895428776741
37844,37705,6.470588235294118,0.0157888196408748,0.0161331454291939,0.0154769302656253,0.0180454089616735,0.0157152358442544,0.015723323449492455
37844,37707,6.470588235294119,0.0057487885157267,0.0046876228880137,0.0041261510923504,0.005390485903869,0.0052178438442448,0.004428238142281771
37844,37708,6.470588235294119,0.0186776435002684,0.0187163290878136,0.0177302295342087,0.0191751380140582,0.0181595589965581,0.017562903153399628
37844,37709,6.470588235294119,0.0422656498849391,0.040203840782245,0.0359385938694079,0.0454955821235974,0.0411616005003452,0.037075658018390335
37844,37713,6.470588235294118,0.0115944074156383,0.0114923307361702,0.0107665387913584,0.0121908644214272,0.0112364032926658,0.011115570552647114
37844,37714,6.470588235294119,0.0299489833414554,0.0287716817110776,0.0268881767988204,0.0314858673761288,0.0291270570208628,0.027827382708589237
37844,37715,6.470588235294119,0.0281021979947884,0.0267439583937327,0.024924596461157,0.0298880810538927,0.0271019469946622,0.025578629535933334
37844,37716,6.470588235294118,0.0297660368184248,0.0275577002515395,0.0268282399823268,0.0297592574109633,0.0275215941170851,0.026807591939965885
37844,37717,6.470588235294119,0.0223675897965828,0.0222089135398467,0.0184400134409467,0.0244047163675228,0.0209922374536593,0.02085177817692359
37844,37718,6.470588235294118,0.0363695292423168,0.0343714983512957,0.0324221483121315,0.0360453644146521,0.033667362605532,0.03285628122587999
37844,37719,6.470588235294117,0.0423013580342133,0.0421835842231909,0.0376343820244073,0.0432987809181213,0.0411936715245246,0.03924688386420409
37844,37720,6.470588235294118,0.0449902974069118,0.0437161289155483,0.0392597466707229,0.0482915366689364,0.0438271338740984,0.0408079760770003
37844,37721,6.47058823529412,0.0578566528856754,0.0575967133045196,0.058259646097819,0.06005859375,0.0571348828574021,0.05769549310207367
37844,37722,6.470588235294118,0.0402791611850261,0.0401875264942646,0.0347677034636338,0.0430053696036338,0.0382993457218011,0.03547621270020803
37844,37723,6.470588235294117,0.0334684811532497,0.0313406977802515,0.0282193260888258,0.0337072536349296,0.0303073767572641,0.029801894600192707
37844,37724,6.470588235294118,0.0180142677078644,0.0175442239269614,0.0169365204249819,0.0200615745658675,0.0175373153761029,0.016907704373200733
37844,37725,6.470588235294119,0.031697878614068,0.0324377318223317,0.0294844061136245,0.0351605092485745,0.0307768527418375,0.03060449535648028
37844,37726,6.470588235294118,0.0287871739516655,0.0267465151846408,0.0242296053717533,0.0307982464631398,0.0265152684102455,0.025259198620915413
37844,37728,6.470588235294118,0.0223813944806655,0.0259659526248772,0.0187772493809461,0.0267875678837299,0.0206539444625377,0.02115029903749625
37845,37695,6.470588235294117,0.0233504325151443,0.0228497454275687,0.0212999048332373,0.0257014265904823,0.0229480651517709,0.02235893780986468
37845,37696,6.470588235294119,0.0163124709700544,0.014177036161224,0.013346046830217,0.015169758349657,0.0144686310862501,0.013540941290557384
37845,37702,6.47058823529412,0.0202678286780913,0.019661652855575,0.0188034884631633,0.0219116912533839,0.0195129656543334,0.019373491095999878
37845,37703,6.470588235294118,0.0169129585847258,0.0154362895215551,0.0147665313755472,0.0181003250181674,0.0162244867533445,0.015282447760303816
37845,37704,6.470588235294118,0.0288276579231023,0.028189788882931,0.0241939884920914,0.0309766766925652,0.0273767045388619,0.026094617322087288
37845,37706,6.470588235294119,0.0140481060370802,0.0125521145140131,0.0121949231252074,0.0151382377371191,0.0126541666686534,0.012864413671195507
37845,37707,6.470588235294119,0.0079255624053378,0.0077338667276004,0.0076029136156042,0.0087718192177514,0.0076790827636917,0.007894108537584543
37845,37709,6.470588235294118,0.0265275072306394,0.0252130217850208,0.0241516564662257,0.028114665299654,0.0274665293594201,0.024676695155600708
37845,37710,6.470588235294117,0.0160989764456947,0.0151103415216008,0.0123194716870784,0.0177366714924573,0.0171509863187869,0.013952115240196386
37845,37715,6.470588235294119,0.0197498717655738,0.018012867309153,0.0166251345848043,0.0195592641830444,0.0175663260743021,0.017798056205113728
37845,37716,6.470588235294119,0.0235184629758199,0.0223740491395195,0.0220240255196889,0.023644454156359,0.0232652050132552,0.022048090895016987
37845,37717,6.470588235294118,0.0337640655537446,0.0321804781754811,0.0290824354936679,0.0342070727298657,0.0319891075293223,0.0301298542569081
37845,37718,6.470588235294118,0.0380387591818968,0.0359511164327462,0.0335464477539062,0.038794528072079,0.0363050363957881,0.034952924897273384
37845,37719,6.470588235294118,0.0422757603228092,0.0411411374807357,0.0365369860082864,0.0434379428625106,0.0386768778165181,0.03743018085757891
37845,37720,6.470588235294118,0.0396547795583804,0.0371834225952625,0.0337171244124571,0.0389195332924524,0.0368429850786924,0.035315871238708496
37845,37721,6.470588235294119,0.0398020210365454,0.0361638454099496,0.033287006119887,0.0408093308409055,0.0368558677534262,0.03451011640330156
37845,37722,6.470588235294117,0.0212299746150771,0.0212290200094381,0.0193292405456304,0.0231850445270538,0.0211790679022669,0.02091687886665265
37845,37723,6.470588235294119,0.0314498854180177,0.0325298992296059,0.0285919277618328,0.0353798878689607,0.0304884643604358,0.0298883318901062
37845,37724,6.470588235294119,0.0367011427879333,0.035382858167092,0.030614619453748,0.0387518542508284,0.0343646189818779,0.03265511058270931
37845,37725,6.470588235294119,0.0176982047657171,0.0170398444558183,0.0152851724997162,0.0182891599833965,0.0169477735956509,0.01637285140653451
37845,37727,6.470588235294119,0.0274443471183379,0.0269081940253575,0.0229766617218653,0.0303843008975187,0.0254758279770612,0.023955912018815678
37845,37728,6.470588235294119,0.0285484598328669,0.0292455808569987,0.0255637615919113,0.032539856309692,0.029269947980841,0.02735957472274701
37845,37729,6.470588235294118,0.0093180853873491,0.0092479738717277,0.0060201655142009,0.0109208510257303,0.0082168444059789,0.00868593497822682
37845,37730,6.470588235294118,0.0200846918548146,0.0192774372796217,0.0172192212194204,0.0226447886476914,0.0190133322030305,0.01944598089903593
37845,37731,6.470588235294119,0.0234497444083293,0.0212884439776341,0.0195124189679821,0.0246385646363099,0.0211890159795681,0.019773736596107483
37845,37742,6.47058823529412,0.0123488055542111,0.0109802982769906,0.0095539619214832,0.0128471155961354,0.0116867503772179,0.009976439798871676
37846,37695,6.47058823529412,0.038296370456616,0.0319067202508449,0.0298182107508182,0.0360379200428724,0.0329887003948291,0.030634719878435135
37846,37696,6.470588235294119,0.016065042776366,0.0132554545998573,0.0110132197539011,0.0153321077426274,0.0143236539637049,0.012398137245327234
37846,37697,6.470588235294118,0.015110459489127,0.0161257081975539,0.014180972551306,0.0175572919348875,0.0149816271538535,0.014514430426061153
37846,37699,6.470588235294118,0.0405061108370622,0.0394526061912377,0.0370064415037632,0.0448273941874504,0.0402862727642059,0.03763409828146299
37846,37700,6.470588235294118,0.0130355659251411,0.0112323611974716,0.0102186982209483,0.0110728420938054,0.011217492322127,0.010249309396992127
37846,37702,6.470588235294119,0.0204267684991161,0.0199879681070645,0.0162695161998271,0.0217606828858455,0.0183138543119033,0.018398833461105824
37846,37703,6.470588235294118,0.0098978875515361,0.0099512964176634,0.0093664556431273,0.0123633500188589,0.0100151631049811,0.008991893225659927
37846,37704,6.470588235294119,0.0239931202183167,0.0231047825266917,0.0207149762039383,0.024600305284063,0.0228018565103411,0.02152219321578741
37846,37705,6.470588235294119,0.0133864966531594,0.0131415901705622,0.0112593794862429,0.0144296986982226,0.0128963642443219,0.012750870548188686
