i,j,height
22122,39475,6.470588235294119
22122,39476,6.470588235294119
22122,39477,6.470588235294118
22122,39478,6.470588235294118
22122,39479,6.470588235294118
22122,39480,12.227339334310237
22122,39481,6.4705882352941195
22122,39482,6.470588235294119
22122,39483,6.578043340225657
22122,39484,6.703972842518433
22122,39485,6.470588235294119
22122,39486,6.470588235294118
22122,39487,6.470588235294118
22122,39488,6.470588235294117
22122,39489,6.470588235294118
22122,39490,6.470588235294118
22122,39491,6.470588235294119
22122,39492,6.470588235294117
22122,39493,6.470588235294117
22122,39495,6.470588235294119
22122,39496,6.470588235294118
22122,39497,6.470588235294119
22122,39498,6.470588235294118
22122,39499,6.470588235294118
22122,39500,6.470588235294118
22122,39501,6.470588235294119
22122,39502,6.470588235294119
22122,39503,6.470588235294117
22122,39504,6.470588235294117
22122,39505,6.470588235294118
22122,39506,6.470588235294118
22122,39507,6.470588235294119
22122,39508,6.470588235294117
22122,39509,6.470588235294117
22122,39510,6.470588235294118
22123,39474,6.4705882352941195
22123,39475,6.470588235294117
22123,39476,6.470588235294118
22123,39477,6.470588235294119
22123,39478,6.470588235294118
22123,39479,6.470588235294118
22123,39480,6.470588235294119
22123,39481,6.470588235294118
22123,39482,6.470588235294119
22123,39483,6.470588235294119
22123,39484,6.470588235294118
22123,39485,6.470588235294119
22123,39486,6.470588235294118
22123,39487,6.470588235294116
22123,39488,6.4705882352941195
22123,39489,6.4705882352941195
22123,39490,6.470588235294118
22123,39491,6.470588235294118
22123,39492,6.470588235294119
22123,39493,6.470588235294119
22123,39494,6.470588235294119
22123,39495,6.470588235294118
22123,39496,6.470588235294118
22123,39497,6.470588235294118
22123,39498,6.470588235294119
22123,39499,6.470588235294119
22123,39500,6.470588235294119
22123,39501,6.470588235294119
22123,39502,6.470588235294118
22123,39503,6.470588235294118
22123,39504,6.470588235294118
22123,39505,6.470588235294119
22123,39506,6.470588235294118
22123,39507,6.470588235294119
22123,39508,6.470588235294119
22123,39509,6.470588235294119
22123,39510,6.470588235294119
22124,39474,6.470588235294119
22124,39475,6.470588235294118
22124,39476,6.470588235294118
22124,39477,6.470588235294118
22124,39478,6.470588235294118
22124,39479,6.470588235294118
22124,39480,6.470588235294119
22124,39481,6.470588235294119
22124,39482,6.4705882352941195
22124,39483,6.470588235294119
22124,39484,6.470588235294117
22124,39485,6.470588235294117
22124,39486,6.470588235294118
22124,39487,6.470588235294118
22124,39488,6.470588235294119
22124,39489,6.470588235294117
22124,39490,6.470588235294117
22124,39491,6.470588235294119
22124,39492,6.4705882352941195
22124,39493,6.470588235294119
22124,39494,6.470588235294118
22124,39495,6.4705882352941195
22124,39496,6.470588235294119
22124,39497,6.470588235294119
22124,39498,6.470588235294119
22124,39499,6.470588235294119
22124,39500,6.470588235294118
22124,39501,6.470588235294118
22124,39502,6.470588235294119
22124,39503,6.470588235294118
22124,39504,6.4705882352941195
22124,39505,6.470588235294119
22124,39506,6.470588235294118
22124,39507,6.470588235294119
22124,39508,6.470588235294119
22124,39509,6.4705882352941195
22124,39510,6.4705882352941195
22125,39474,6.470588235294118
22125,39475,6.470588235294117
22125,39476,6.470588235294119
22125,39477,6.470588235294118
22125,39478,6.470588235294118
22125,39479,6.470588235294118
22125,39480,6.470588235294118
22125,39481,6.470588235294119
22125,39482,6.470588235294118
22125,39483,6.470588235294119
22125,39484,6.470588235294118
22125,39485,6.470588235294118
22125,39486,6.470588235294119
22125,39487,6.470588235294118
22125,39488,6.470588235294118
22125,39489,6.470588235294118
22125,39490,6.470588235294119
22125,39491,6.470588235294117
22125,39492,6.470588235294117
22125,39493,6.470588235294119
22125,39494,6.470588235294119
22125,39495,6.470588235294118
22125,39496,6.470588235294118
22125,39497,6.470588235294118
22125,39498,6.470588235294119
22125,39499,6.470588235294118
22125,39500,6.470588235294118
22125,39501,6.470588235294119
22125,39504,6.470588235294118
22125,39505,6.470588235294119
22125,39507,6.470588235294119
22125,39508,6.470588235294118
22125,39509,6.470588235294117
22125,39510,6.470588235294119
22126,39474,6.470588235294118
22126,39475,6.470588235294118
22126,39476,6.470588235294118
22126,39477,19.111592183404664
22126,39478,6.470588235294118
22126,39479,6.470588235294117
22126,39480,6.709594560121043
22126,39481,6.470588235294119
22126,39482,6.470588235294119
22126,39483,6.470588235294118
22126,39484,6.470588235294118
22126,39485,6.470588235294119
22126,39486,6.470588235294118
22126,39487,6.470588235294118
22126,39488,6.470588235294117
22126,39489,6.470588235294119
22126,39491,6.470588235294119
22126,39492,6.470588235294119
22126,39493,6.470588235294117
22126,39494,6.470588235294119
22126,39495,6.470588235294118
22126,39496,6.470588235294118
22126,39497,6.470588235294118
22126,39498,6.4705882352941195
22126,39499,6.470588235294119
22126,39500,6.470588235294118
22126,39501,6.470588235294118
22126,39502,6.470588235294119
22126,39503,6.470588235294118
22126,39504,6.4705882352941195
22126,39505,6.470588235294119
22126,39507,6.470588235294118
22126,39508,6.470588235294119
22126,39510,6.470588235294119
22127,39474,6.470588235294118
22127,39475,6.470588235294118
22127,39476,26.65748885829619
22127,39477,6.470588235294119
22127,39478,6.470588235294119
22127,39479,6.470588235294117
22127,39480,6.470588235294119
22127,39481,6.470588235294119
22127,39482,6.470588235294118
22127,39483,6.470588235294119
22127,39484,6.470588235294118
22127,39485,6.470588235294118
22127,39486,6.470588235294119
22127,39487,6.470588235294118
22127,39488,6.470588235294119
22127,39489,6.470588235294118
22127,39490,6.470588235294118
22127,39491,6.4705882352941195
22127,39492,6.470588235294118
22127,39493,6.470588235294118
22127,39494,6.470588235294118
22127,39495,6.470588235294118
22127,39496,6.470588235294118
22127,39497,6.470588235294119
22127,39498,6.470588235294119
22127,39499,6.470588235294117
22127,39500,6.470588235294117
22127,39501,6.470588235294119
22127,39502,6.470588235294118
22127,39503,10.676109908846481
22127,39504,65.71136681363589
22127,39505,6.470588235294119
22127,39506,6.470588235294119
22127,39508,6.4705882352941195
22127,39509,6.470588235294118
22127,39510,6.470588235294118
22128,39475,15.607629412053521
22128,39476,6.470588235294117
22128,39477,8.22851423774779
22128,39478,6.470588235294119
22128,39479,6.470588235294118
22128,39480,6.4705882352941195
22128,39481,6.470588235294119
22128,39482,6.4705882352941195
22128,39483,6.823483581200303
22128,39484,6.470588235294118
22128,39485,6.470588235294117
22128,39486,6.470588235294119
22128,39487,6.470588235294118
22128,39488,6.470588235294119
22128,39489,6.470588235294118
22128,39490,6.470588235294119
22128,39491,6.470588235294118
22128,39492,6.470588235294118
22128,39493,6.470588235294119
22128,39494,6.470588235294118
22128,39495,6.470588235294117
22128,39496,6.470588235294118
22128,39497,6.470588235294118
22128,39498,6.470588235294119
22128,39499,6.470588235294117
22128,39500,6.470588235294118
22128,39501,6.470588235294118
22128,39502,9.465920392592432
22128,39503,16.76585806187811
22128,39504,6.470588235294118
22128,39505,6.470588235294118
22128,39507,6.470588235294117
22128,39508,6.470588235294118
22128,39509,6.470588235294119
22129,39475,6.7600670841585035
22129,39476,6.470588235294119
22129,39477,6.470588235294118
22129,39478,6.470588235294117
22129,39479,6.470588235294118
22129,39480,6.470588235294119
22129,39481,6.470588235294118
22129,39482,6.470588235294116
22129,39483,7.230320212546718
22129,39484,6.470588235294116
22129,39485,6.470588235294119
22129,39486,6.470588235294118
22129,39487,6.470588235294118
22129,39488,6.470588235294119
22129,39489,6.470588235294119
22129,39490,6.470588235294118
22129,39491,6.4705882352941195
22129,39492,6.470588235294119
22129,39493,6.470588235294118
22129,39494,6.470588235294118
22129,39495,6.470588235294118
22129,39496,6.470588235294118
22129,39497,6.470588235294119
22129,39498,10.554468362687542
22129,39499,6.472128370248442
22129,39500,6.470588235294118
22129,39501,6.4705882352941195
22129,39502,6.4705882352941195
22129,39503,6.421162051823722
22129,39504,6.470588235294117
22129,39505,6.470588235294118
22129,39506,6.470588235294118
22129,39507,6.470588235294118
22129,39508,6.470588235294118
22129,39510,6.470588235294118
22130,39475,6.470588235294118
22130,39476,6.470588235294119
22130,39477,6.470588235294118
22130,39478,6.470588235294118
22130,39479,6.470588235294119
22130,39480,6.470588235294117
22130,39481,6.470588235294118
22130,39482,7.101906307426122
22130,39483,17.157524140948546
22130,39484,18.397340950768797
22130,39485,6.470588235294119
22130,39486,6.470588235294117
22130,39487,6.470588235294118
22130,39488,6.470588235294118
22130,39489,6.470588235294118
22130,39490,6.470588235294119
22130,39491,6.470588235294118
22130,39492,6.470588235294119
22130,39493,6.470588235294117
22130,39494,6.470588235294119
22130,39495,6.470588235294118
22130,39496,6.470588235294118
22130,39497,6.470588235294118
22130,39498,10.102062847160886
22130,39499,6.470588235294116
22130,39500,6.470588235294117
22130,39501,6.470588235294119
22130,39502,6.470588235294118
22130,39503,6.470588235294118
22130,39504,6.470588235294117
22130,39505,6.470588235294119
22130,39506,6.470588235294119
22130,39508,6.470588235294118
22130,39509,6.470588235294118
22130,39510,6.470588235294118
22131,39477,6.470588235294118
22131,39478,6.470588235294117
22131,39479,6.470588235294119
22131,39480,6.470588235294119
22131,39481,6.470588235294119
22131,39482,6.470588235294117
22131,39483,6.470588235294119
22131,39484,8.459741575052682
22131,39485,6.470588235294118
22131,39486,6.470588235294119
22131,39487,6.470588235294118
22131,39488,6.470588235294119
22131,39489,6.470588235294118
22131,39490,6.470588235294117
22131,39491,6.470588235294119
22131,39492,6.470588235294117
22131,39493,6.470588235294116
22131,39494,6.470588235294118
22131,39495,6.470588235294118
22131,39496,6.4705882352941195
22131,39497,6.470588235294118
22131,39498,6.4705882352941195
22131,39499,6.470588235294119
22131,39500,6.470588235294118
22131,39501,6.470588235294119
22131,39502,6.470588235294119
22131,39503,6.470588235294118
22131,39504,6.470588235294119
22131,39505,6.470588235294117
22131,39506,6.470588235294118
22131,39508,6.470588235294118
22131,39510,6.470588235294118
22132,39476,6.470588235294117
22132,39478,6.470588235294118
22132,39479,6.470588235294118
22132,39481,6.470588235294118
22132,39482,6.470588235294118
22132,39483,10.152012594394332
22132,39484,8.498837184492949
22132,39485,6.470588235294119
22132,39486,6.470588235294118
22132,39487,6.470588235294119
22132,39488,6.470588235294119
22132,39489,6.470588235294119
22132,39490,6.470588235294119
22132,39491,6.470588235294118
22132,39492,6.470588235294119
22132,39493,6.470588235294118
22132,39494,6.470588235294119
22132,39495,6.470588235294119
22132,39496,6.470588235294118
22132,39497,6.470588235294117
22132,39498,6.470588235294119
22132,39499,6.470588235294118
22132,39500,6.470588235294119
22132,39501,6.470588235294116
22132,39502,6.470588235294117
22132,39503,6.470588235294117
22132,39504,6.470588235294119
22132,39505,6.470588235294116
22132,39506,6.470588235294119
22132,39507,6.470588235294119
22132,39508,6.470588235294117
22132,39509,6.470588235294119
22132,39510,6.470588235294119
22133,39476,6.470588235294118
22133,39478,6.807598039215686
22133,39479,6.470588235294117
22133,39480,6.470588235294118
22133,39481,6.470588235294117
22133,39482,6.4705882352941195
22133,39483,6.470588235294118
22133,39484,6.470588235294119
22133,39485,6.470588235294119
22133,39486,6.470588235294119
22133,39487,6.4705882352941195
22133,39488,6.470588235294119
22133,39489,6.470588235294118
22133,39490,6.470588235294119
22133,39491,6.470588235294119
22133,39492,6.470588235294118
22133,39493,6.470588235294117
22133,39494,6.470588235294119
22133,39495,6.470588235294119
22133,39496,6.470588235294117
22133,39497,6.470588235294118
22133,39498,6.470588235294118
22133,39499,6.470588235294118
22133,39500,6.470588235294119
22133,39501,6.470588235294117
22133,39502,6.470588235294118
22133,39503,6.470588235294119
22133,39504,6.470588235294119
22133,39505,6.470588235294119
22133,39507,6.470588235294118
22133,39508,6.470588235294118
22133,39509,6.470588235294118
22133,39510,6.470588235294118
22134,39478,9.262527233115469
22134,39479,7.367982731954383
22134,39480,6.470588235294117
22134,39481,6.470588235294119
22134,39482,6.470588235294119
22134,39483,20.166433744124003
22134,39484,9.35450436673803
22134,39485,6.470588235294116
22134,39486,6.470588235294118
22134,39487,6.470588235294119
22134,39488,6.470588235294119
22134,39489,6.470588235294118
22134,39490,6.470588235294117
22134,39491,6.470588235294118
22134,39492,6.470588235294119
22134,39493,6.470588235294119
22134,39494,6.470588235294119
22134,39495,6.470588235294118
22134,39496,6.470588235294118
22134,39497,6.470588235294118
22134,39498,6.470588235294118
22134,39499,6.470588235294119
22134,39500,6.470588235294117
22134,39501,6.470588235294118
22134,39502,6.470588235294117
22134,39503,6.470588235294119
22134,39504,6.470588235294119
22134,39507,6.470588235294119
22134,39508,6.4705882352941195
22134,39509,6.470588235294118
22134,39510,6.470588235294118
22135,39480,6.470588235294118
22135,39481,6.470588235294118
22135,39482,6.470588235294117
22135,39483,15.11155097442593
22135,39484,6.470588235294119
22135,39485,6.470588235294118
22135,39486,6.470588235294118
22135,39487,6.470588235294119
22135,39488,6.470588235294117
22135,39489,6.470588235294118
22135,39490,6.470588235294116
22135,39491,6.470588235294118
22135,39492,6.470588235294117
22135,39493,6.470588235294118
22135,39494,6.470588235294117
22135,39495,6.470588235294118
22135,39496,6.470588235294117
22135,39497,16.294575280740663
22135,39498,6.470588235294118
22135,39499,6.470588235294119
22135,39500,6.866037053024456
22135,39501,6.872711778238624
22135,39502,6.470588235294118
22135,39503,6.4705882352941195
22135,39504,6.470588235294119
22135,39505,6.470588235294119
22135,39506,6.470588235294119
22135,39507,6.470588235294118
22135,39508,6.470588235294119
22135,39509,6.470588235294118
22135,39510,6.4705882352941195
22136,39479,6.470588235294118
22136,39480,6.470588235294118
22136,39481,6.470588235294117
22136,39482,6.470588235294119
22136,39483,9.709999330252495
22136,39484,6.470588235294118
22136,39485,6.470588235294118
22136,39486,6.470588235294117
22136,39487,6.470588235294119
22136,39488,6.470588235294117
22136,39489,6.470588235294119
22136,39490,6.470588235294119
22136,39491,6.470588235294116
22136,39492,6.470588235294119
22136,39493,6.470588235294119
22136,39494,6.470588235294117
22136,39495,6.470588235294119
22136,39496,6.470588235294119
22136,39497,6.470588235294118
22136,39498,6.470588235294119
22136,39499,6.470588235294118
22136,39500,8.183391003460207
22136,39501,7.386275737596227
22136,39502,6.470588235294117
22136,39503,6.470588235294119
22136,39504,6.470588235294118
22136,39505,6.470588235294118
22136,39506,6.470588235294118
22136,39507,6.470588235294119
22136,39508,6.470588235294119
22136,39509,6.470588235294119
22136,39510,6.470588235294119
22137,39481,6.470588235294118
22137,39482,6.470588235294118
22137,39483,6.456961846110284
22137,39484,6.236538906901344
22137,39485,6.470588235294118
22137,39486,6.470588235294119
22137,39487,6.470588235294117
22137,39488,6.470588235294118
22137,39489,6.470588235294118
22137,39490,11.201352934245454
22137,39491,6.470588235294117
22137,39492,6.470588235294118
22137,39493,6.470588235294118
22137,39494,18.6302766088422
22137,39495,6.470588235294117
22137,39496,6.470588235294118
22137,39497,6.470588235294117
22137,39498,6.470588235294118
22137,39499,6.470588235294118
22137,39500,6.470588235294117
22137,39501,6.470588235294118
22137,39502,6.470588235294116
22137,39503,6.470588235294118
22137,39504,6.470588235294119
22137,39505,6.470588235294118
22137,39506,6.470588235294119
22137,39507,6.470588235294119
22137,39508,6.4705882352941195
22137,39509,6.4705882352941195
22137,39510,6.470588235294119
22138,39482,6.470588235294119
22138,39483,6.470588235294119
22138,39484,19.211046290358738
22138,39485,6.470588235294118
22138,39486,6.470588235294118
22138,39487,6.470588235294117
22138,39488,6.470588235294117
22138,39489,6.470588235294116
22138,39490,6.574155828660064
22138,39491,7.724209683873548
22138,39492,6.470588235294118
22138,39493,6.470588235294117
22138,39494,8.299482790518093
22138,39495,6.470588235294117
22138,39496,6.470588235294119
22138,39497,6.470588235294118
22138,39498,6.470588235294117
22138,39499,6.470588235294118
22138,39500,6.470588235294117
22138,39501,6.470588235294117
22138,39502,6.470588235294118
22138,39503,8.748167172117338
22138,39504,6.648134863701579
22138,39505,6.470588235294118
22138,39506,6.470588235294118
22138,39507,6.470588235294118
22138,39508,6.470588235294118
22138,39509,6.470588235294119
22138,39510,6.470588235294118
22139,39482,6.470588235294116
22139,39483,6.470588235294118
22139,39484,6.470588235294118
22139,39485,6.470588235294117
22139,39486,7.324763634670019
22139,39487,6.470588235294118
22139,39488,8.33823187652937
22139,39489,6.499826713189768
22139,39490,6.470588235294118
22139,39491,7.398777061642702
22139,39492,6.470588235294117
22139,39493,6.470588235294118
22139,39494,6.470588235294117
22139,39495,6.470588235294119
22139,39496,6.470588235294118
22139,39497,6.470588235294118
22139,39498,6.470588235294118
22139,39499,6.4705882352941195
22139,39500,6.470588235294118
22139,39501,6.470588235294118
22139,39502,6.470588235294118
22139,39503,7.254167584636852
22139,39504,6.61390137450329
22139,39505,6.470588235294119
22139,39506,6.470588235294117
22139,39507,6.470588235294117
22139,39509,6.470588235294117
22139,39510,6.470588235294118
22140,39482,6.470588235294119
22140,39483,6.470588235294116
22140,39484,6.470588235294117
22140,39485,6.470588235294118
22140,39486,7.579957666261756
22140,39487,7.0904264338015865
22140,39488,6.470588235294117
22140,39489,6.823803221831789
22140,39490,7.976741407463459
22140,39491,9.228846085162383
22140,39492,6.470588235294117
22140,39493,6.470588235294117
22140,39494,6.690801741790264
22140,39495,8.605577559369548
22140,39496,6.470588235294118
22140,39497,6.470588235294117
22140,39498,6.470588235294118
22140,39499,6.470588235294119
22140,39500,6.470588235294118
22140,39501,6.470588235294117
22140,39502,6.470588235294117
22140,39503,6.470588235294119
22140,39504,6.470588235294118
22140,39505,6.470588235294118
22140,39506,6.470588235294119
22140,39507,6.4705882352941195
22140,39508,6.470588235294119
22140,39509,6.470588235294119
22140,39510,6.470588235294119
22141,39483,7.809986173956761
22141,39484,12.283932219016508
22141,39485,6.470588235294118
22141,39486,7.427971188475389
22141,39487,33.42057938844119
22141,39488,8.531783376749964
22141,39489,11.592384648769984
22141,39490,18.98094643370243
22141,39491,6.940825626236564
22141,39492,6.470588235294116
22141,39493,6.470588235294116
22141,39494,6.470588235294117
22141,39495,6.470588235294117
22141,39496,6.470588235294118
22141,39497,6.470588235294117
22141,39498,6.470588235294118
22141,39499,6.470588235294118
22141,39500,6.470588235294118
22141,39501,6.470588235294118
22141,39502,6.470588235294117
22141,39503,6.470588235294117
22141,39504,6.470588235294117
22141,39505,6.470588235294119
22141,39506,6.470588235294119
22141,39507,6.470588235294119
22141,39508,6.470588235294118
22141,39509,6.470588235294119
22141,39510,6.470588235294118
22142,39483,43.13725490196078
22142,39484,23.374760292511947
22142,39485,6.470588235294118
22142,39486,6.470588235294118
22142,39487,6.470588235294119
22142,39488,25.385603782797528
22142,39489,19.819961893838812
22142,39490,26.02826360635188
22142,39491,6.470588235294118
22142,39492,9.82228093238274
22142,39493,6.470588235294117
22142,39494,7.020266234572648
22142,39495,6.5216247403142535
22142,39496,6.470588235294118
22142,39497,6.470588235294118
22142,39498,6.470588235294118
22142,39499,6.470588235294117
22142,39500,6.470588235294117
22142,39501,6.470588235294118
22142,39502,6.470588235294119
22142,39503,17.730561245259914
22142,39504,6.470588235294117
22142,39505,6.470588235294116
22142,39506,6.470588235294118
22142,39507,6.470588235294117
22142,39508,6.470588235294119
22142,39509,6.470588235294118
22142,39510,6.470588235294119
22143,39485,6.470588235294119
22143,39487,6.4705882352941195
22143,39488,14.662091911000209
22143,39489,27.08455475213341
22143,39490,24.16317647656715
22143,39491,25.93114754098361
22143,39492,12.90468133107727
22143,39493,8.30585295342627
22143,39494,16.08537353752353
22143,39495,6.98445978018768
22143,39496,6.470588235294117
22143,39497,6.470588235294118
22143,39498,6.470588235294117
22143,39499,6.470588235294119
22143,39500,6.470588235294118
22143,39501,6.470588235294118
22143,39502,6.470588235294119
22143,39503,6.470588235294118
22143,39504,6.470588235294118
22143,39505,6.470588235294118
22143,39507,6.470588235294119
22143,39509,6.470588235294117
22143,39510,6.470588235294118
22144,39491,94.6189904533242
22144,39492,6.470588235294118
22144,39493,6.470588235294119
22144,39494,6.470588235294118
22144,39495,6.470588235294117
22144,39496,6.470588235294118
22144,39497,6.470588235294117
22144,39498,6.470588235294119
22144,39499,6.470588235294118
22144,39500,6.470588235294118
22144,39501,6.4705882352941195
22144,39502,6.470588235294119
