i,j,height
14699,29155,6.470588235294118
14699,29156,6.470588235294118
14699,29157,6.470588235294118
14699,29159,6.470588235294119
14699,29160,6.470588235294119
14699,29161,6.470588235294119
14699,29163,6.470588235294118
14699,29164,6.470588235294117
14699,29165,6.470588235294119
14699,29169,6.470588235294118
14699,29170,6.4705882352941195
14699,29171,24.752025616207362
14699,29172,56.07843137254901
14699,29174,6.470588235294119
14699,29175,6.470588235294119
14699,29177,6.4705882352941195
14699,29178,6.470588235294119
14699,29179,6.4705882352941195
14699,29184,6.470588235294118
14700,29141,6.470588235294119
14700,29142,6.470588235294119
14700,29143,6.470588235294118
14700,29144,6.470588235294118
14700,29145,6.470588235294119
14700,29146,6.470588235294118
14700,29148,6.470588235294117
14700,29149,6.470588235294119
14700,29150,6.470588235294118
14700,29151,6.470588235294118
14700,29152,6.470588235294118
14700,29153,6.470588235294117
14700,29154,6.470588235294117
14700,29155,6.470588235294118
14700,29156,6.470588235294117
14700,29158,6.470588235294119
14700,29159,6.470588235294119
14700,29160,6.470588235294119
14700,29164,6.470588235294119
14700,29169,6.470588235294119
14700,29171,6.470588235294118
14700,29172,6.470588235294119
14700,29173,6.470588235294118
14700,29177,6.470588235294119
14700,29178,6.470588235294119
14700,29179,6.470588235294119
14700,29185,6.470588235294118
14700,29186,6.4705882352941195
14701,29142,6.470588235294117
14701,29143,6.470588235294119
14701,29144,6.470588235294119
14701,29146,6.470588235294118
14701,29147,6.470588235294118
14701,29148,6.470588235294118
14701,29149,6.470588235294118
14701,29150,6.470588235294118
14701,29151,6.470588235294119
14701,29152,6.470588235294117
14701,29153,6.470588235294118
14701,29154,6.470588235294118
14701,29155,6.470588235294117
14701,29156,6.470588235294118
14701,29158,6.470588235294119
14701,29162,6.470588235294119
14701,29163,6.470588235294119
14701,29164,6.470588235294118
14701,29165,6.470588235294118
14701,29173,6.470588235294118
14701,29174,6.470588235294119
14701,29175,6.470588235294119
14701,29178,6.470588235294118
14701,29179,6.470588235294118
14701,29181,6.470588235294119
14701,29182,6.4705882352941195
14701,29183,4.110247872733999
14701,29185,6.470588235294119
14701,29186,6.470588235294118
14702,29140,6.470588235294119
14702,29142,6.470588235294119
14702,29143,6.4705882352941195
14702,29145,6.470588235294118
14702,29146,6.470588235294117
14702,29147,6.470588235294118
14702,29148,6.470588235294118
14702,29149,6.470588235294119
14702,29150,6.470588235294117
14702,29151,6.470588235294117
14702,29152,6.470588235294119
14702,29153,6.470588235294119
14702,29154,6.470588235294118
14702,29155,6.470588235294118
14702,29157,6.470588235294118
14702,29162,6.470588235294119
14702,29163,6.470588235294118
14702,29167,6.470588235294119
14702,29169,6.470588235294117
14702,29170,6.4705882352941195
14702,29173,6.470588235294118
14702,29175,6.470588235294118
14702,29178,6.470588235294118
14702,29181,6.47058823529412
14702,29182,6.4705882352941195
14702,29183,6.4705882352941195
14702,29184,6.470588235294118
14702,29185,6.4705882352941195
14702,29187,6.470588235294118
14703,29140,6.470588235294119
14703,29142,6.470588235294117
14703,29143,6.470588235294119
14703,29144,6.470588235294117
