i,j,height,l2,ssim_l1,ssim_with_sobel,unet_l1,resnet_l1,resnet_ssim_sobel_l1
19260,24676,10.57145448773187,0.0302148591727018,0.0260391899694999,0.0278518088161945,0.0283403390397628,0.030814445267121,0.025883625571926434
19260,24677,9.012482990449795,0.0685503520071506,0.0594460293650627,0.0607747224469979,0.071973664065202,0.0758915916085243,0.057497113943099976
19260,24678,8.38049832069594,0.0685322905580202,0.053590207050244,0.0549449821313222,0.0612061110635598,0.0584615630408128,0.053237984577814736
19260,24679,8.192767574967597,0.0572813848654429,0.0519951817890008,0.0506896165510018,0.0563998917738596,0.0548144256075223,0.05087738980849584
19260,24680,9.83445642284549,0.0699439284702142,0.0617391814788182,0.0610054843127727,0.0676018173495928,0.069826204329729,0.06207732235391935
19260,24681,6.495610947220507,0.0789806147416432,0.0695480604966481,0.0724943342308203,0.073926447580258,0.075254609187444,0.07005024080475171
19260,24682,7.512751036021678,0.0869523410995801,0.0814914715786774,0.0817836734155813,0.0851909294724464,0.0853715439637502,0.07987883438666661
19260,24683,7.20219456018219,0.0540854136149088,0.051082968711853,0.0512141734361648,0.054592036952575,0.0525695408384005,0.04977098604043325
19260,24684,7.498008377662993,0.0947989970445633,0.0882748787601788,0.0872023925185203,0.0915920709570248,0.0912493020296096,0.0875793993473053
19260,24685,7.183856685233927,0.116253266731898,0.1127278134226799,0.1117780630787213,0.1136116137107213,0.116583377122879,0.11172232280174892
19260,24686,8.422727483428359,0.0962925056616465,0.0934920435150464,0.0914073785146077,0.0950471634666125,0.0949591348568598,0.09052042166392009
19260,24687,11.041365091898056,0.0574732099970181,0.0542815004785855,0.0543085982402165,0.0619880470136801,0.0543349248667558,0.054240224262078605
19260,24688,8.699005668618158,0.014682777536412,0.0121795668577154,0.0128298681229352,0.0178994042798876,0.0119915499041477,0.011558958639701208
19261,24658,8.627450980392156,0.0162250194698572,0.0117841825510064,0.0140230984737475,0.0148314473529656,0.0183625339219967,0.011587648962934812
19261,24660,4.313725490196079,0.0060012121684849,0.0040122411834696,0.0053018015654136,0.0060130821851392,0.0059426928249498,0.004431508248671889
19261,24663,3.997121784493614,0.025896655395627,0.0257429176320632,0.0246718420336643,0.0260285430898269,0.0264575605591138,0.025097064053018887
19261,24665,6.470588235294119,0.0394141376018524,0.0387364489336808,0.0380692233641942,0.0390410075585047,0.0410357986887296,0.03875053053100904
19261,24666,9.265864619228983,0.0774943456053733,0.0743191813429196,0.0743183195590972,0.0754541680216789,0.0759200081229209,0.07467705259720485
19261,24667,8.305157801488768,0.0473208973805109,0.0407130115975936,0.0399959720671176,0.047503733386596,0.0469498715053002,0.03947694351275762
19261,24668,7.42119632663192,0.0235045844068129,0.0207967646420002,0.0194317065179348,0.0237769360343615,0.0215944914768139,0.019164566571513813
19261,24669,6.744313312476123,0.0744205539425214,0.0740235572059949,0.0721362431844075,0.0756045530239741,0.0735962862769762,0.07237613946199417
19261,24670,8.257477018687151,0.113315130273501,0.1120497087637583,0.112400564054648,0.1280267188946406,0.1144272411863009,0.11204638580481212
19261,24671,6.483503581073148,0.0300405286252498,0.0280369246999422,0.032209347312649,0.0290363039821386,0.0357446347673734,0.029144039377570152
19261,24672,15.10700576526907,0.043064405520757,0.0400614974399407,0.0414765638609727,0.0456756750742594,0.0444902926683425,0.04067999372879664
19261,24673,4.313725490196079,0.1466031074523925,0.1466516355673472,0.1464574833710988,0.146367480357488,0.1480247279008229,0.14602617422739664
19261,24674,8.445346363693004,0.0224534732600053,0.0205163182690739,0.0193010997027158,0.0325661338865757,0.0442065910125772,0.017429143500824768
19261,24675,9.142807565504077,0.016365415106217,0.0331346460928519,0.012787208892405,0.0139657103766997,0.0339817255735397,0.012095549143850803
19261,24676,8.01862913840235,0.0246251784265041,0.0377759852757056,0.0206924577554066,0.0366242428620656,0.0348411792268355,0.02100803330540657
19261,24677,10.081665655953104,0.0247878742714722,0.0181209954122702,0.0194021379575133,0.0232985957215229,0.0232165778676668,0.019976317261656124
19261,24678,9.24073885609607,0.0624342213074366,0.0554041415452957,0.0564867109060287,0.0645884362359841,0.0598434892793496,0.05574599405129751
19261,24679,8.001300732007692,0.0923066884279251,0.0822535678744316,0.0810085435708363,0.0858935837944348,0.0996193091074625,0.08174470315376918
19261,24680,8.166795318396538,0.0794558549920717,0.0701844207942485,0.070754690716664,0.0776589189966519,0.0762007758021354,0.06917880475521088
19261,24681,7.253560175822328,0.0955018003781636,0.0875008056561152,0.0882260526220003,0.091259221235911,0.0929933935403823,0.08606133610010147
19261,24682,7.777469265394391,0.0888097311059634,0.0884598816434542,0.0878288050492604,0.0906104519963264,0.0905358716845512,0.08528827627499898
19261,24683,8.074087467899664,0.0865353494882583,0.0851352289319038,0.0810944413145383,0.1003192240993181,0.098794420560201,0.07965368529160817
19261,24684,13.38030203242169,0.0669193205734094,0.0635938867926597,0.0634265492359797,0.0848923896749814,0.0781721745928128,0.061185672879219055
19261,24685,7.717215326497572,0.0106434126694997,0.0090229672690232,0.0084928590804338,0.0106676248833537,0.0107151238868633,0.008835223348190388
19261,24686,7.586525796597821,0.0806623473763465,0.0787102878093719,0.0785298769672711,0.0801385566592216,0.0787086561322212,0.07855686793724696
19261,24687,8.946421018795785,0.0587698593735694,0.0555017578105131,0.0538688773910204,0.06471998244524,0.0564916357398033,0.054202878226836525
19261,24688,7.787595038015207,0.0292527892937262,0.0314120880017677,0.025040582443277,0.0277887607614199,0.0343841978659232,0.024732093637188274
19262,24657,4.313725490196079,0.0257959632823864,0.0246817866961161,0.0242466200143098,0.0245665566374858,0.0255062524229288,0.022796253984173138
19262,24658,8.86013546913201,0.0224930966893831,0.018711430641512,0.0206022911394635,0.0461019321034351,0.0217401928578813,0.018994232639670372
19262,24659,7.432698856507868,0.0672653801739215,0.0665625755985577,0.0663131189843018,0.0681233505407969,0.0678773807982603,0.06641696393489838
19262,24660,4.779153766769866,0.0126561413829525,0.0102417351057132,0.0105747623989979,0.0125298419346412,0.0131175561497608,0.009512148642291626
19262,24664,5.972415212804282,0.0731065422296524,0.0731585373481114,0.0712464302778244,0.071792647242546,0.0758209389944871,0.07101818298300107
19262,24665,8.627450980392156,0.0219923288871844,0.0215511359274387,0.0212180279195308,0.0551024476687113,0.0424450325469175,0.0212950948625803
19262,24666,5.009487666034155,0.0273691614468892,0.0256275770564874,0.0274621533850828,0.0333511438220739,0.0297511549045642,0.026821592822670937
19262,24667,15.194166803211534,0.0129372443382938,0.0093828989192843,0.0092187663540244,0.0137910104046265,0.0098663152505954,0.008940249060591062
19262,24668,7.347707981680792,0.0838481038808822,0.0778182124098142,0.0771868551770846,0.0824919665853182,0.0808860485752423,0.07670965790748596
19262,24669,7.759752485432899,0.112544206281503,0.105793721973896,0.1036732147137324,0.1108655408024787,0.1085453828175862,0.10369136929512024
19262,24670,8.080103271006779,0.0629461705684661,0.0607962484161059,0.0589773605267206,0.077419130752484,0.0641035549342632,0.05912217994530996
19262,24672,9.005390675907826,0.0341166822860638,0.0330405551940202,0.0325247899939616,0.0375185975184043,0.034235962977012,0.03221037797629833
19262,24673,3.171856978085352,0.0117162397752205,0.0126672756547729,0.0126312980428338,0.0118120927363634,0.014163148899873,0.011405164375901222
19262,24675,9.193899782135077,0.0157251001025239,0.0167156066745519,0.0152366956075032,0.0150656287247935,0.0149590762642522,0.013943825072298447
19262,24676,9.691411388836684,0.0535830954710642,0.0518000125885009,0.0472522377967834,0.0515467959145704,0.0454863781730333,0.0476666825513045
19262,24677,6.551407448225193,0.0301356383909781,0.0314989791562159,0.0316288943092028,0.0315969412525494,0.0317733927319447,0.032104495291908584
19262,24678,7.8492935057083555,0.0558992487688859,0.0496262858311335,0.0494428624709447,0.0535885617136955,0.0543957315385341,0.04915809755524
19262,24679,7.408403264528831,0.1267509510119756,0.1141935487588246,0.1126210590203603,0.1171594758828481,0.1186617240309715,0.11360894640286763
19262,24680,7.621596775151522,0.0853922242919604,0.0781029487649599,0.0776795546213785,0.0802166610956192,0.0808876107136408,0.07815796385208766
19262,24681,6.919256893305337,0.0992876688639323,0.0958497350414594,0.0964037875334421,0.1000321184595425,0.0977109099427859,0.09536027163267136
19262,24682,7.569309114238743,0.0662080024679501,0.0619452446699142,0.062087466319402,0.0641469260056813,0.0641649986306826,0.06076029067238172
19262,24683,7.621403487012703,0.0972989698251088,0.0892956207195917,0.0889241173863411,0.0940315872430801,0.0924119229118029,0.08862544596195221
19262,24684,8.493921386905088,0.0742887482047081,0.0686160462598006,0.0674024683733781,0.0726641801496346,0.071572499970595,0.06683146581053734
19262,24685,10.356374499771483,0.0500788874924182,0.0463974860807259,0.0464060107866923,0.0486404908200105,0.0480711348354816,0.045144847283760704
19262,24686,8.304186539480657,0.0305727633337179,0.0267571390916903,0.0253703743219375,0.0284857749938964,0.0257058956970771,0.024563563987612724
19262,24687,6.470588235294119,0.0156310613577564,0.0150862596929073,0.0147299005960424,0.0154481489832202,0.0161757456759611,0.015540770875910917
19263,24657,12.941176470588236,0.0118205120476583,0.0091023898373047,0.0099117122590541,0.0107378920850654,0.0090281502343714,0.007611946823696296
19263,24658,9.093096473198266,0.0351882005731264,0.0336251736929019,0.0336126921077569,0.0353200733661651,0.0325582865625619,0.03138409120341142
19263,24659,10.784313725490197,0.0119516331081589,0.0081064306820432,0.0098794608687361,0.0258230877419312,0.0104800619495411,0.008169203530997038
19263,24660,6.750835078978656,0.051445435732603,0.0496263640622297,0.0486079591015974,0.0518789005776246,0.0539023280143737,0.04752050464351972
19263,24661,10.426379421582652,0.0176401970287164,0.0158903471504648,0.0154234670723478,0.0162811667347947,0.0170957644780476,0.015136812503139177
19263,24663,6.462665971427994,0.1139355177680651,0.1185345326860745,0.1117247864603996,0.1185357843836148,0.1210610022147496,0.11532012373209
19263,24664,6.820994091067083,0.0453526986141999,0.0408999857803185,0.0402046206096808,0.0456597333153088,0.0421673357486724,0.04035321747263273
19263,24665,19.41176470588235,0.0194281653190652,0.0160708248925705,0.0296163509289423,0.0318489167839288,0.0279071819968521,0.016364031781752903
19263,24666,8.958381771681005,0.066471109787623,0.0634535004695256,0.0625877380371093,0.0666870748003323,0.0647738004724184,0.060953776041666664
19263,24667,7.781036699074828,0.0510318155090014,0.0453202339510122,0.0458441649874051,0.0492126531898975,0.0497652254998683,0.04496350636084875
19263,24668,7.037363618013577,0.0705549369255701,0.0677277830739816,0.0655253989001115,0.0700628558794657,0.0737081542611122,0.06539284313718478
19263,24669,8.722196889091553,0.0219777065018812,0.0205742201457421,0.0200866057227055,0.0219150458772977,0.0206324383616447,0.020587140694260597
19263,24672,8.871492562542258,0.0256005432456731,0.0256733403851588,0.0246919201066096,0.037794896091024,0.0324449650943279,0.025530694673458736
19263,24675,8.298416319436361,0.0429431808491547,0.0404706491778294,0.0394208710640668,0.0587976897756258,0.0392010441670815,0.039625300715367
19263,24676,8.461122558397328,0.100695289671421,0.0973708455761273,0.0939094275236129,0.1034874866406122,0.1008440653483073,0.09298476080099742
19263,24677,7.985749589624257,0.06198018292586,0.0596871661643187,0.0598346044619878,0.0632221487661202,0.0613075469930966,0.05778027946750323
19263,24678,8.069006143229823,0.0798528095086415,0.0696681998670101,0.0700625392297903,0.075975053012371,0.0769625281294186,0.06959377477566402
19263,24679,7.290852144571803,0.0899373665452003,0.0779383704066276,0.0773562317093213,0.0840395092964172,0.0823063825567563,0.0773538996775945
19263,24680,7.462946343585978,0.0818298955758412,0.0737071745097637,0.0737022074560324,0.0783477574586868,0.0818928430477778,0.0735615814725558
19263,24681,7.012520829628459,0.0880159338315327,0.0788409287730852,0.0780137305458386,0.0830885296066602,0.0840480029582977,0.07913205027580261
19263,24682,7.463882897152979,0.112656091650327,0.1048715636134147,0.1054656306902567,0.1075882265965143,0.1094722400108973,0.10423107445240021
19263,24683,7.568198277943189,0.1044677818814913,0.1013108467062314,0.1011722534894943,0.1009211689233779,0.1044176245729128,0.09965309500694275
19263,24684,8.647647436832072,0.0668660551309585,0.0622367126246293,0.0608627746502558,0.0635895232359568,0.0645486302673816,0.060322159280379616
19263,24685,8.829543582138738,0.0491412704189618,0.0459351614117622,0.0456331769625345,0.0473867990076541,0.0464120929439862,0.04437233259280523
19263,24686,9.8880174291939,0.0676036054889361,0.063837385425965,0.0632181552549203,0.0659908813734849,0.063291950772206,0.0625293105840683
19264,24657,12.941176470588234,0.0530898931125799,0.0507168099284172,0.0518832715849081,0.0768269908924897,0.059038425485293,0.04360600374639034
19264,24658,12.698529411764705,0.0431502982974052,0.0605356817444165,0.0495434614519278,0.0437094966570536,0.0473864587644735,0.038833691428105034
19264,24659,10.74712643678161,0.0098983387773235,0.0058807943326731,0.0066854334436357,0.0125545642028252,0.0085150767117738,0.007980193477123976
19264,24660,4.097316434951667,0.0562484251956144,0.04736303165555,0.0456260678668816,0.0539305520554383,0.0549051699539025,0.04467789828777313
19264,24661,9.514087481146303,0.0323683768510818,0.029046777014931,0.0293307285755872,0.0305849847694238,0.0346863269805908,0.02792142207423846
19264,24663,20.568559603772304,0.0945362523198127,0.0923339053988456,0.0937541623910268,0.0971640820304552,0.0942338655392329,0.09216492623090744
19264,24664,19.07783134000488,0.0615886462231477,0.0579978711903095,0.0763355443874995,0.0717532324294249,0.0693469208975633,0.0557065320511659
19264,24665,14.77319921023965,0.0386958457529544,0.0355636005600293,0.0471747828026612,0.0395175709078709,0.0453153991450866,0.031855590641498566
19264,24666,9.987329759808445,0.0639153458178043,0.0592384673655033,0.063850129644076,0.0616243680318196,0.0652997630337874,0.05579348529378573
19264,24667,6.187849741626282,0.0348957783232132,0.0311066824942827,0.0307814975579579,0.0327197462320327,0.0343678419788678,0.03089278315504392
